	JvRad_Rhipp_504	JvRad_Rhipp_503	JvRad_Rhipp_402	JvRad_Rhipp_401	JvRad_Rhipp_400	JvRad_Rhipp_203	JvRad_Rhipp_202	JvRad_Rhipp_201	JvRad_Rhipp_200
Gm15989	0	0	0	0	0	0	0	0	0
Gm42778	0	0	0	0	0	0	0	0	0
Mir701	0	0	0	0	0	0	0	0	0
Gm15988	0	0	0	0	0	0	0	0	0
Gm42780	0	0	0	0	0	0	0	0	0
Gm43677	0	0	0	0	0	0	0	0	0
Gm43676	0	0	0	0	0	0	0	0	0
Gm55669	0	0	0	0	0	0	0	0	0
Gm27680	0	0	0	0	0	0	0	0	0
Gm55670	0	0	0	0	0	0	0	0	0
Pitpnb	9	21	12	13	25	1	1	4	3
Gm43118	0	0	0	0	0	0	0	0	0
Gm57262	0	0	0	0	1	0	0	0	0
Mn1	6	8	1	6	10	3	2	5	1
Gm43119	0	0	0	0	0	0	0	0	0
Gm36149	0	0	0	0	0	0	0	0	0
C130026L21Rik	1	1	0	3	2	0	0	1	0
Gm42489	1	0	0	0	0	0	0	0	0
E130006D01Rik	0	0	0	1	1	0	0	0	0
Gm26897	0	0	0	0	0	0	0	0	0
Gm16019	0	0	0	0	0	0	0	0	0
Gm36535	0	0	0	0	0	0	0	0	0
Gm42488	0	0	0	0	0	0	0	1	1
1700016B01Rik	0	0	0	0	0	0	0	0	0
1700028D13Rik	0	0	0	0	0	0	0	0	0
Miat	208	272	161	243	412	57	52	72	46
Gm26953	1	0	0	0	1	0	0	0	1
Gm55678	0	0	0	0	0	0	0	0	0
Gm55679	0	0	0	0	0	0	0	0	0
Gm55680	0	0	0	0	0	0	0	0	0
Gm55685	0	0	0	0	0	0	0	0	0
Cryba4	0	0	0	0	0	0	0	0	0
Crybb1	1	5	2	2	4	0	1	0	0
Tpst2	6	7	6	6	11	1	5	3	4
Tfip11	9	16	20	13	19	4	1	3	2
Srrd	9	2	1	5	4	0	1	2	0
Hps4	8	6	8	7	14	3	1	2	1
Ccdc121rt3	0	0	0	0	0	0	0	0	0
Gm43759	1	0	0	0	1	0	0	1	0
Gm43758	0	0	0	0	0	0	0	0	0
Gm20636	0	0	0	0	0	0	0	0	0
Asphd2	24	63	34	45	83	10	16	19	16
Sez6l	57	93	60	109	113	28	34	30	27
Ccdc121rt2	0	0	0	0	0	0	0	0	0
Gm27004	1	0	1	0	0	0	0	0	0
1700034G24Rik	0	0	0	0	0	0	0	0	0
4933415J04Rik	0	0	0	0	0	0	0	0	0
Gm42864	1	3	1	0	2	0	0	0	1
Gm42865	0	0	0	0	1	1	0	0	0
Myo18b	0	0	1	2	4	0	0	0	0
1700095B10Rik	0	0	0	0	0	0	0	0	0
Grk3	30	87	46	40	71	10	9	13	10
Gm22740	0	0	0	0	0	0	0	0	0
Crybb2	0	0	0	0	0	0	0	0	0
Gm43247	4	2	2	5	2	3	3	4	1
Crybb3	0	2	1	0	0	0	0	1	0
2900026A02Rik	19	39	25	27	36	12	6	7	13
Gm43246	0	0	0	0	0	0	0	0	0
F830115B05Rik	0	1	0	0	0	0	0	0	0
4930557B06Rik	0	0	0	0	0	0	0	0	0
Gm42161	0	0	0	0	0	0	0	0	0
Gm43094	0	0	0	0	0	0	0	0	0
Lhfpl7	0	0	0	0	0	0	0	0	0
Sgsm1	17	35	18	20	44	11	3	11	11
4930405N21Rik	0	0	0	0	0	0	0	0	0
Gm43353	0	0	0	0	0	0	0	0	0
Mir7229	0	0	0	0	0	0	0	0	0
Mir7230	0	0	0	0	0	0	0	0	0
Aym1	0	0	0	0	0	0	0	0	0
Wscd2	18	10	16	21	33	7	6	4	7
Gm57314	0	0	0	0	0	0	0	0	0
Cmklr1	1	2	0	1	1	0	0	0	0
Gm15736	0	0	0	0	0	0	0	0	0
1700069L16Rik	0	0	0	0	0	0	0	0	0
Ficd	4	6	4	3	6	2	0	0	1
Sart3	14	16	22	15	22	3	5	4	5
Gm3511	2	6	6	7	10	3	6	3	2
Iscu	11	19	10	18	45	6	13	6	9
Tmem119	6	11	9	12	12	1	5	4	1
Gm19931	0	0	0	0	0	0	0	0	0
Selplg	6	16	11	14	25	5	3	5	0
Coro1c	14	26	14	26	41	6	6	8	15
Gm17122	0	0	0	0	0	0	0	0	0
Gm43335	0	0	0	0	0	0	0	0	0
Gm43336	0	0	0	0	1	0	0	0	0
Gm42797	0	0	0	0	1	0	0	0	0
Gm22056	0	0	0	0	0	0	0	0	0
Ssh1	7	11	13	8	14	0	2	3	5
Dao	1	0	0	0	3	0	0	0	0
Svop	24	69	54	53	101	15	22	7	15
Usp30	19	21	9	15	21	6	7	6	3
Gm17833	0	0	0	0	0	0	0	0	0
Gm42913	0	0	0	0	1	0	0	0	0
Alkbh2	1	0	1	2	1	0	1	0	0
Ung	0	0	0	0	0	0	2	0	0
Acacb	4	0	6	4	10	0	2	1	2
Gm13784	0	0	0	0	0	0	0	0	0
Foxn4	0	0	0	0	0	0	0	1	0
Myo1h	0	1	1	0	1	0	0	1	0
Kctd10	3	6	9	4	16	2	2	4	5
Ube3b	43	102	50	59	102	23	27	17	14
Mir7027	0	0	0	0	0	0	0	0	0
Mmab	7	11	13	16	30	2	4	3	2
Mvk	6	7	10	9	14	3	5	0	2
Gm13790	0	0	0	0	0	0	0	0	0
Fam222a	3	1	3	1	6	1	0	2	0
Trpv4	5	0	5	1	24	0	0	2	3
Gltp	24	21	18	17	30	6	8	4	7
Tchp	2	3	7	5	12	3	2	1	2
Gm42789	0	0	0	0	0	0	0	0	0
Mir7028	0	0	0	0	0	0	0	0	0
Git2	23	23	25	22	35	9	9	14	5
4930515G01Rik	1	1	1	0	0	0	0	0	0
Ankrd13a	13	32	33	20	29	5	6	9	4
1500011B03Rik	21	55	32	32	40	12	14	13	10
Ywhaq-ps2	4	8	7	5	4	5	5	2	7
Gm13821	0	1	0	0	0	0	0	0	0
Mir6240	1	0	1	0	1	0	0	0	0
4930519G04Rik	0	1	3	1	5	0	2	0	0
Gm9936	0	0	0	0	1	0	0	0	0
Gm13823	0	0	0	0	0	0	0	0	0
Oasl2	0	2	9	2	6	0	4	0	1
Gm13822	0	0	0	0	0	0	0	0	0
Oasl1	0	0	0	0	0	0	0	0	0
2210016L21Rik	39	39	50	31	62	16	17	15	10
Hnf1a	1	0	0	0	1	0	0	0	0
Hnf1aos1	0	0	0	0	0	0	0	0	0
Hnf1aos2	0	0	0	0	0	0	0	0	0
1810017P11Rik	0	0	0	0	0	0	0	0	0
Sppl3	11	20	19	14	22	7	8	5	5
C730045M19Rik	0	0	0	0	0	0	0	0	0
Gm13827	8	33	22	14	24	9	14	12	10
Rpl37rt	41	79	58	49	72	34	45	36	23
Acads	3	7	5	8	10	2	1	8	2
Unc119b	18	15	11	3	22	8	7	11	7
Mlec	51	74	66	49	112	37	43	31	43
Cabp1	24	62	26	32	37	4	11	7	8
Gm13828	0	0	0	0	0	0	0	0	0
Gm57268	0	1	0	0	0	0	0	0	0
Pop5	12	28	17	12	23	5	7	8	3
Rnf10	130	269	203	193	292	64	87	55	68
Gm13831	0	1	1	0	2	1	0	1	0
Coq5	10	16	13	12	18	4	6	6	3
Gm13829	0	0	0	0	0	0	0	0	0
Dynll1	45	121	92	57	125	40	66	41	47
Gm13830	1	0	0	1	1	0	1	0	0
Gm57320	5	2	2	0	4	1	0	4	1
Srsf9	18	25	20	19	33	3	7	3	12
Gatc	8	14	8	9	11	3	8	2	4
Triap1	1	6	5	4	11	2	3	5	2
Cox6a1	108	244	167	157	293	56	91	67	46
A430102K17Rik	0	0	0	1	0	0	0	0	0
4930401G09Rik	0	0	0	0	0	0	0	0	0
Gm13832	0	1	0	0	0	0	0	0	0
A930005G22Rik	1	0	1	1	0	0	1	0	0
Gm43231	1	1	4	1	2	2	2	2	0
Msi1	19	30	22	15	40	7	4	8	3
4930430O22Rik	0	0	0	0	0	0	0	0	0
Pla2g1b	8	13	7	2	3	1	5	5	1
Sirt4	15	7	8	6	10	4	5	4	3
Gm57298	1	0	0	0	1	1	0	0	0
Gm24265	0	0	0	0	0	0	0	0	0
Gm57305	0	0	0	0	0	0	1	0	0
Gm24407	0	0	0	0	0	0	0	0	0
Gm13836	0	0	0	0	0	0	0	0	0
Pxn	22	29	34	28	39	6	10	8	8
Gm13840	0	0	0	0	0	0	0	0	0
Rplp0	77	195	113	108	206	32	31	42	25
Gcn1	20	37	36	34	59	12	11	13	9
Mir7029	0	0	0	0	0	0	0	0	0
1110006O24Rik	1	0	0	1	1	0	0	0	0
Rab35	19	32	20	19	36	6	6	9	7
Mir7030	0	0	0	0	0	0	0	0	0
Bicdl1	27	60	30	33	53	14	14	15	14
Gm13841	9	23	16	13	17	10	14	7	10
Cit	28	73	33	20	44	6	1	19	11
Gm42473	0	0	0	0	0	0	0	1	0
Gm42471	0	0	0	0	0	0	0	0	0
Gm36185	0	0	0	1	0	0	0	0	0
Gm14508	0	0	0	0	0	0	0	0	0
Prkab1	1	5	5	5	10	0	0	1	1
Gm13842	0	0	0	0	0	0	0	0	0
Tmem233	0	0	0	0	0	0	0	0	0
C330018A13Rik	0	1	0	1	0	0	0	0	0
Ccdc60	0	0	2	1	0	0	0	0	0
Gm14507	0	0	0	0	0	0	0	0	0
Gm13837	0	0	0	0	0	0	0	0	0
Gm13839	0	0	0	0	0	0	0	0	0
Gm13838	0	0	0	0	0	0	0	0	0
B230112J18Rik	0	0	0	0	0	0	0	0	0
4933424N20Rik	0	0	0	0	0	0	0	0	0
4930562A09Rik	0	0	0	0	0	0	0	0	0
Hspb8	5	14	7	7	16	1	3	4	4
Srrm4os	0	1	1	2	1	0	0	0	0
Srrm4	2	12	6	14	20	3	5	6	2
Gm42853	0	1	0	0	0	0	1	0	0
4933430H06Rik	0	0	0	0	0	0	0	0	0
Gm42854	0	0	0	0	0	0	0	0	0
Gstm2-ps1	2	17	10	8	15	4	7	5	4
Gm43122	0	0	0	0	0	0	0	0	0
Gm29926	0	0	0	0	0	0	0	0	0
4930569F06Rik	0	0	0	0	0	0	0	0	0
Gm7478	0	1	1	3	1	2	0	1	1
Suds3	31	62	35	36	61	23	12	20	9
9530046B11Rik	0	0	1	0	2	0	0	0	0
Gm57263	0	0	0	0	0	0	0	0	0
Taok3	13	25	13	20	27	6	4	10	4
Gm43637	0	2	1	2	1	2	0	0	0
Gm56023	0	0	0	0	0	0	0	0	0
Pebp1	58	69	61	79	114	25	43	25	27
Gm3786	0	0	0	0	0	0	0	0	0
Gm42546	0	1	0	0	0	0	0	0	0
BC051077	7	11	10	6	9	4	6	9	4
Gm10399	0	0	0	0	0	0	0	0	0
Vsig10	0	3	1	1	4	0	1	1	0
Gm15727	1	1	2	6	6	2	2	0	1
Wsb2	48	133	93	82	141	13	28	26	18
Rfc5	5	11	3	4	4	2	2	1	2
Gm15728	1	6	5	1	5	2	1	2	0
Gm52829	0	0	0	0	0	0	0	0	0
Ksr2	9	22	17	26	24	4	10	5	5
Gm42550	0	0	0	0	0	0	0	0	0
Nos1	11	16	15	21	38	16	12	9	7
Gm37028	0	0	0	0	0	0	0	0	0
Gm26995	0	0	0	0	0	0	0	0	0
Gm56057	0	0	0	0	0	0	0	0	0
Fbxo21	24	26	24	34	68	11	6	7	4
Gm42545	0	0	1	0	0	0	0	0	0
Tesc	6	8	7	10	9	1	1	3	6
Fbxw8	9	14	15	15	29	1	4	3	3
Gm9754	0	1	1	1	0	0	0	0	0
Gm26411	0	0	0	0	0	0	0	0	0
Hrk	6	30	12	15	26	7	5	7	5
Rnft2	20	32	23	26	39	8	10	11	11
Gm56071	0	0	0	0	0	0	0	0	0
Spring1	11	17	6	2	18	5	3	4	2
Gm25076	0	0	0	0	0	0	0	0	0
Gm28563	0	0	0	0	0	0	0	0	0
Gm56073	0	0	0	0	0	0	0	0	0
ENSMUSG00000121735	0	0	0	0	0	0	0	0	0
Btf3-ps11	0	0	0	0	0	0	0	0	0
Gm57293	0	0	0	1	0	0	0	0	0
Med13l	33	60	33	42	80	10	7	11	6
Gm43785	0	0	0	0	0	0	0	0	0
Gm43788	0	0	0	0	0	0	0	0	0
Gm43275	0	0	0	0	0	0	0	0	0
Gm43274	0	0	0	0	0	0	0	0	0
Gm43052	0	0	1	0	0	0	0	0	0
Gm43051	0	0	0	0	0	0	0	0	0
Gm43782	0	0	0	0	0	0	0	0	0
Gm43342	0	0	0	0	0	0	0	0	0
4930413E15Rik	0	0	0	0	0	0	0	0	0
Gm43784	0	0	0	0	0	0	0	0	0
1700081H04Rik	0	0	0	0	0	0	0	0	0
Gm7538	0	0	0	0	0	0	0	0	0
Gm56078	0	0	0	0	0	0	0	0	0
Gm57254	0	0	0	0	0	0	0	0	0
Gm31314	0	0	0	0	0	0	0	0	0
Tbx3os1	1	1	1	0	2	0	0	0	0
Gm43399	0	0	0	0	0	0	0	0	0
Gm16063	0	0	0	0	0	0	0	0	0
Gm16064	0	0	0	0	0	0	0	0	0
Gm57296	0	0	0	0	0	0	0	0	0
Tbx3	0	2	1	0	0	0	1	0	0
Tbx3os2	0	0	0	0	0	0	0	0	0
Gm57290	0	0	0	0	0	0	0	0	0
1700021F13Rik	0	0	0	0	0	0	0	0	0
Gm43050	0	0	0	0	0	0	0	0	0
Tbx5	0	0	0	0	0	0	0	0	0
Gm43269	0	0	0	0	0	0	0	0	0
Gm38554	0	0	0	0	0	0	0	0	0
Gm56096	0	0	0	0	0	0	0	0	0
Rbm19	3	3	3	2	3	1	2	0	0
Gm10390	0	0	0	4	0	0	0	0	0
Gm42655	0	0	0	0	0	0	0	0	0
Gm56103	0	0	0	0	0	0	0	0	0
Gm42654	0	0	0	0	0	0	0	0	0
Gm27199	0	1	0	0	0	0	0	0	0
Lhx5	0	0	0	0	0	0	0	0	0
Gm57311	0	0	0	0	0	0	0	0	0
Sdsl	1	2	1	0	6	2	0	2	0
Sds	0	0	0	1	2	0	0	1	0
Gm15690	0	0	0	0	0	0	0	0	0
Plbd2	24	33	29	26	58	11	12	11	9
Slc8b1	9	12	1	2	5	3	2	2	3
Tpcn1	37	35	28	19	45	12	8	8	8
2510016D11Rik	0	1	0	1	0	0	0	0	0
Iqcd	3	0	0	0	1	0	1	0	0
Rita1	3	7	4	5	11	1	3	4	5
Ddx54	13	18	12	11	18	5	0	3	3
Gm43579	0	0	0	0	0	0	0	0	0
Cfap73	0	0	1	0	0	0	1	0	1
Gm42657	0	0	0	0	0	0	0	0	0
Gm15749	0	1	0	0	0	0	0	0	0
Rasal1	25	45	47	40	68	10	19	6	10
Dtx1	22	46	22	23	48	12	12	10	13
Oas2	0	0	0	1	1	0	0	0	0
Gm43068	0	0	0	0	0	0	1	0	0
Oas3	0	2	0	1	1	0	1	0	1
Gm43069	0	0	0	0	0	0	0	0	0
Oas1e	0	0	0	0	0	0	0	0	0
Oas1c	0	0	0	0	0	0	0	0	0
Oas1b	0	0	0	0	0	1	0	0	0
Oas1f	0	0	0	0	0	0	0	0	0
Gm56123	0	1	2	3	2	0	0	0	1
Oas1h	0	0	0	0	0	0	0	0	0
Oas1g	0	0	0	0	0	0	0	0	0
Oas1a	0	0	0	0	0	0	0	1	0
Oas1d	0	0	0	0	0	0	0	0	0
Gm7573	0	0	0	0	0	0	0	0	0
Rph3a	133	310	171	192	336	54	68	73	72
Gm42656	0	0	1	0	1	0	0	0	0
Ptpn11	69	136	107	75	143	32	37	33	41
Gm42930	0	0	0	0	1	0	0	0	0
Rpl6	54	131	94	85	141	34	30	32	26
Gm26205	0	0	0	0	0	0	0	0	0
Hectd4	63	151	91	85	153	35	37	38	28
Gm57321	0	0	0	0	0	1	0	1	0
Gm24671	0	0	0	0	0	0	1	0	0
Trafd1	17	36	28	29	37	8	10	6	7
Gm42917	0	0	0	0	0	0	0	0	0
Gm42918	0	0	0	1	0	1	0	0	0
Naa25	10	10	11	6	11	7	2	4	9
Gm43420	0	0	0	0	0	0	0	0	0
Erp29	27	38	33	33	38	11	11	7	7
Tmem116	2	0	1	0	2	1	1	1	0
Gm15546	0	0	0	0	0	0	0	0	1
Adam1b	0	0	0	0	0	0	0	0	0
4930477O15Rik	0	0	0	0	0	0	0	0	0
Adam1a	2	3	2	3	2	0	1	0	2
Gm42878	1	2	3	0	2	0	0	0	0
Mapkapk5	0	0	1	1	3	1	0	0	0
Gm15547	0	0	0	0	0	0	0	0	0
ENSMUSG00000121598	0	0	0	0	0	0	0	0	0
Aldh2	29	46	55	35	76	12	16	16	12
Gm42879	0	1	0	0	0	0	0	0	0
Acad12	1	5	1	0	3	0	4	1	3
Gm57307	1	1	0	0	1	0	0	0	0
Acad10	2	4	1	1	4	0	0	0	2
Brap	20	35	24	27	29	12	11	7	6
1700064N11Rik	0	0	0	0	0	0	0	0	0
Atxn2	21	37	27	25	42	13	8	15	8
Gm43571	0	0	0	0	0	0	0	0	0
Gm16552	0	0	0	0	0	0	0	0	0
Gm42866	0	1	0	0	0	0	0	0	0
Sh2b3	7	21	10	6	19	2	2	2	2
Mir7031	0	0	0	0	0	0	0	0	0
1700008B11Rik	0	0	0	0	0	0	0	1	0
4933437G19Rik	0	0	0	0	0	0	0	0	0
Pheta1	2	2	6	4	6	1	1	5	2
Cux2	10	39	16	9	35	4	5	9	4
Gm3970	0	0	0	0	0	0	0	0	0
Gm15637	0	0	0	0	0	0	0	0	0
Gm57283	0	0	0	0	0	0	0	0	0
Myl2	1	0	0	0	0	0	0	0	0
Ccdc63	1	3	1	1	2	1	0	0	0
Ppp1cc	25	38	27	20	33	16	20	16	23
Gm42748	0	1	0	1	0	0	0	0	0
Hvcn1	0	1	1	0	2	1	2	0	0
Tctn1	7	6	13	8	18	5	2	3	2
Gm15481	0	0	0	0	0	0	0	0	0
Pptc7	11	28	7	14	21	8	5	7	3
Gm15842	0	0	0	0	0	0	0	0	0
Rad9b	1	4	1	0	2	0	0	0	0
Vps29	17	48	33	30	58	17	13	10	6
Fam216a	5	6	3	5	5	2	3	5	2
Gpn3	3	10	8	2	9	3	3	2	1
Gm42830	0	3	0	0	1	0	0	1	1
Arpc3	29	32	29	29	47	19	18	11	10
Gm57265	0	0	0	1	0	1	0	0	0
Gm42829	4	4	2	5	6	0	1	2	5
Anapc7	18	17	12	6	20	8	5	6	6
Gm15846	1	2	8	3	6	6	3	2	4
Atp2a2	149	262	166	183	271	92	80	74	88
Gm43359	1	1	0	0	1	1	0	0	0
Gm43360	0	0	3	0	1	0	1	1	1
Gm43361	0	0	0	0	0	0	0	0	0
Gm57291	0	0	0	0	1	0	0	0	0
Gm22965	0	0	0	0	0	0	0	0	0
Ift81	14	5	6	6	18	2	3	4	8
Gm43541	0	0	0	0	0	1	0	0	0
Gm43301	0	0	0	0	0	0	0	0	0
P2rx7	3	5	5	3	11	3	2	3	3
Mir8115	0	0	0	0	0	0	0	0	0
Gm10064	0	0	1	1	0	0	0	1	0
P2rx4	4	12	10	4	8	2	2	0	1
Camkk2	36	108	46	55	71	27	23	18	15
Gm43684	2	2	0	0	2	0	0	0	0
Anapc5	71	134	79	87	132	31	35	30	28
Gm33044	0	0	0	0	0	0	0	0	0
Rnf34	9	19	15	13	19	7	5	8	2
Kdm2b	9	8	7	13	10	6	4	4	5
Gm43411	0	0	0	0	0	0	0	0	0
Gm44574	0	0	0	0	0	0	0	0	0
A930024E05Rik	2	2	1	2	5	1	3	1	0
Gm2479	0	0	0	0	0	0	0	0	0
Orai1	1	5	7	2	4	0	1	2	1
Morn3	0	0	1	0	0	0	0	1	0
Gm43412	1	0	0	0	0	0	0	0	0
Gm6444	1	5	4	5	4	1	8	1	0
Tmem120b	2	3	6	0	2	0	2	0	0
Rhof	6	8	11	13	12	5	8	2	3
Gm43413	0	0	2	2	0	0	0	0	0
AI480526	8	19	7	14	19	4	1	4	4
Gm38102	6	1	1	0	4	2	1	1	0
4932422M17Rik	0	0	0	1	4	0	0	1	0
Setd1b	18	20	24	17	32	3	7	3	5
Psmd9	9	5	13	6	12	1	2	1	5
Hpd	0	0	0	0	0	0	0	0	0
Gm43409	0	0	0	0	0	0	0	0	0
Cfap251	4	6	5	2	6	1	1	3	2
Rpl35a-ps6	16	27	23	18	27	8	17	11	8
Gm15857	0	0	0	0	0	0	0	0	0
Gm15860	0	1	0	1	0	0	0	0	0
Bcl7a	24	49	25	25	36	8	7	9	16
Gm23458	0	0	1	0	0	0	0	0	0
5830487J09Rik	0	0	0	1	0	0	0	1	0
Gm15747	0	0	0	0	0	0	0	0	0
Mlxip	15	13	12	14	21	2	5	3	4
Gm42907	0	0	0	0	1	0	0	0	0
Gm42908	0	0	0	0	0	0	0	0	0
Gm43813	1	0	0	2	0	0	0	1	1
Rpl31-ps6	0	0	0	0	0	0	0	0	0
Il31	0	0	0	0	0	0	0	0	0
Lrrc43	0	0	1	0	1	0	0	0	0
Gm15751	4	0	1	0	3	0	0	0	1
Diablo	7	2	3	2	2	0	2	0	0
B3gnt4	0	0	0	0	0	0	0	0	0
Gm49027	0	0	0	0	2	0	1	0	1
Gm55317	0	0	0	0	0	0	0	0	0
Mir7647	0	0	0	0	0	0	0	0	0
Vps33a	25	46	30	36	41	13	6	9	14
Gm43133	0	0	0	0	0	0	0	0	0
Clip1	32	57	47	36	59	24	21	23	22
Gm24840	0	0	0	0	0	0	0	1	0
Gm42651	0	0	0	0	0	0	0	0	0
Gm43797	0	0	0	0	0	0	0	0	0
Zcchc8	12	8	19	10	12	6	5	3	5
Rsrc2	23	36	28	30	46	9	11	11	20
Kntc1	0	2	0	0	1	0	1	0	0
Hcar2	1	0	0	0	0	0	0	0	0
Hcar1	2	1	5	0	0	0	0	0	0
Denr	20	26	10	12	25	5	6	6	6
Ccdc62	4	3	7	3	7	0	3	6	1
Hip1r	37	52	40	29	63	4	12	5	10
Mir7032	0	0	0	0	0	0	0	0	0
Vps37b	4	3	9	5	6	2	0	3	3
Gm37939	0	0	0	0	0	0	0	0	0
Gm34086	0	0	0	0	0	0	0	0	0
Gm43661	0	0	0	0	0	0	0	0	0
Abcb9	9	19	5	11	15	2	5	3	6
Gm16001	9	9	12	6	10	3	7	3	10
Ogfod2	10	10	11	11	15	1	0	7	4
Arl6ip4	15	25	16	8	21	3	4	3	0
Pitpnm2	124	211	151	161	240	66	75	58	60
Pitpnm2os2	0	0	1	0	0	0	0	1	1
Pitpnm2os1	0	0	0	0	0	0	0	0	0
Gm42425	0	0	0	0	0	0	0	0	0
Mphosph9	8	12	10	10	7	3	3	3	4
Gm55555	0	0	0	0	0	0	0	0	0
Gm43339	0	0	0	0	1	0	0	0	0
Gm43340	0	0	0	1	0	1	1	0	0
Mtrfr	2	3	5	4	3	2	4	0	2
Cdk2ap1	8	28	11	11	20	7	8	6	7
Sbno1	33	53	41	38	65	25	13	21	24
Gm37415	0	0	0	0	0	0	0	0	0
Gm56269	0	0	0	0	0	0	0	0	0
Kmt5a	17	24	20	15	25	3	14	12	4
Rilpl2	3	4	9	3	8	1	2	2	3
Gm15621	3	3	0	2	2	2	3	1	4
Snrnp35	4	4	4	4	2	1	1	0	1
Rilpl1	15	25	23	18	28	10	15	5	14
Gm43034	1	1	0	0	3	0	0	1	0
Tmed2	13	17	12	11	11	2	8	3	6
Ddx55	10	13	13	11	14	4	5	2	1
Eif2b1	12	4	6	2	8	2	3	5	2
Gtf2h3	3	2	9	3	15	4	0	1	4
Tctn2	8	7	11	5	11	1	3	1	2
Atp6v0a2	12	31	14	19	44	2	6	11	8
Gm55651	0	0	0	0	0	0	0	0	0
4930404A12Rik	0	0	0	0	0	0	0	0	0
Dnah10	2	3	3	0	0	0	0	0	2
Gm43777	0	0	0	0	0	0	0	0	0
Ccdc92	17	16	30	22	42	8	3	11	9
Zfp664	32	76	40	31	65	13	18	12	14
Rflna	0	0	0	1	0	0	0	0	0
Ncor2	49	95	70	75	128	28	32	38	19
Gm42838	0	0	0	0	0	0	0	0	0
Gm42839	0	0	0	0	0	0	0	0	0
Gm32585	0	0	0	1	0	0	0	0	0
Scarb1	8	10	13	8	25	4	2	1	2
Gm42633	0	0	0	0	0	1	0	1	0
Gm40323	1	0	0	0	0	0	0	0	0
Ubc	26	29	21	22	45	7	10	9	6
Gm10382	0	0	0	0	1	0	0	0	0
Gm57271	0	0	0	0	0	0	0	0	0
Gm57275	0	0	0	0	0	0	0	0	0
Gm57312	0	0	0	0	0	0	0	0	0
Dhx37	6	7	5	2	8	4	2	2	1
Gm43752	3	2	2	1	1	1	0	0	2
Bri3bp	32	40	22	31	44	15	11	13	7
Gm43756	0	0	0	0	0	1	0	1	0
Aacs	19	17	8	16	19	2	8	3	3
Gm55817	0	0	0	0	0	0	0	0	0
Tmem132b	29	49	27	41	50	12	12	15	11
Gm4868	0	0	0	0	0	0	0	0	0
1700048F04Rik	0	0	0	0	0	0	0	0	0
Gm42945	0	0	0	0	0	0	0	0	0
Gm42952	0	0	0	0	0	0	0	0	0
Gm7774	0	0	0	0	0	0	0	0	0
Gm23151	0	0	0	0	0	0	0	0	0
Gm37700	0	0	0	0	0	0	0	0	0
Gm40330	0	0	0	0	0	0	0	0	0
Gm24839	0	0	0	0	0	0	0	0	0
1700081B01Rik	0	0	0	0	0	0	0	0	0
Gm33347	0	0	0	0	0	0	0	0	0
Gm42953	0	0	0	0	0	0	0	0	0
Gm40331	0	0	0	0	0	0	0	0	0
Gm42955	0	0	0	0	0	0	0	0	0
4933438B17Rik	0	0	0	0	0	0	0	0	0
Gm43475	0	0	0	0	0	0	0	0	0
4930572K03Rik	0	0	0	0	0	0	0	0	0
Gm43476	0	0	0	0	0	0	0	0	0
Tmem132c	0	2	3	1	3	1	0	0	0
Tmem132cos	0	0	0	0	0	0	0	0	0
9430087B13Rik	0	0	0	0	0	0	0	0	0
Gm42980	0	0	0	0	0	0	0	0	0
Slc15a4	5	5	2	1	10	1	3	3	2
Gm43474	0	0	0	0	0	0	0	0	0
Glt1d1	6	16	4	7	9	2	5	1	4
Tmem132d	3	6	3	7	7	1	0	1	2
Gm17132	0	0	0	0	0	0	0	0	0
Gm17131	0	0	0	0	0	0	0	0	0
Gm42497	0	0	0	0	0	0	0	0	0
Gm42496	0	0	0	0	0	0	0	0	0
Gm42817	0	0	0	0	0	0	0	0	0
Gm42495	1	0	0	1	0	0	0	1	0
Gm42500	0	0	0	0	1	0	0	0	0
4930573I07Rik	0	0	0	0	0	0	0	0	0
Gm42499	0	0	0	0	0	0	0	0	0
Fzd10os	1	1	0	0	1	0	0	0	0
Gm42498	0	0	0	0	0	0	0	0	0
Gm57274	0	0	0	0	0	0	0	0	0
Fzd10	1	0	0	0	0	0	0	1	0
Piwil1	0	0	0	0	0	0	0	0	0
4930553I04Rik	0	0	0	0	0	0	0	0	0
Rimbp2	35	63	36	54	67	22	17	19	14
Gm42875	0	0	0	0	1	0	0	0	0
Gm42871	0	0	0	0	0	0	0	0	0
Stx2	4	7	10	8	16	4	2	1	3
Ran	19	35	28	20	26	8	14	12	9
Adgrd1	0	2	1	0	1	0	0	0	0
Rps16-ps2	12	23	18	11	10	8	10	12	6
Gm43001	0	0	0	0	0	0	0	0	0
Gm40332	0	1	0	0	0	0	0	0	0
Sfswap	42	36	34	53	64	21	19	14	11
Gm42979	6	7	4	4	8	2	0	1	0
Mmp17	46	83	57	73	123	38	49	27	33
Gm6139	10	21	22	23	22	14	24	15	8
Zfp11	0	2	3	1	3	0	0	1	2
Septin14	0	0	0	0	0	0	0	0	0
Mrps17	15	17	14	12	25	7	5	6	3
Nipsnap2	13	35	21	25	51	3	6	6	6
Gm15903	0	0	0	0	0	0	0	0	0
Psph	4	9	6	7	10	2	1	1	2
Cct6a	31	47	34	34	64	19	23	12	16
Gm23245	0	0	0	0	0	0	0	0	0
Snora15	0	0	0	0	0	0	0	0	0
Sumf2	2	7	6	7	13	2	1	0	1
Phkg1	9	22	18	17	15	4	5	5	6
